world today:(2, '北美洲', '8', '美国', 579979, 667225, 0, 54378, 32868, '4.92', 'USA', 'United States of America', 'https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json')
world today:(2, '非洲', '10', '利比里亚', 49, 59, 0, 4, 6, '10.16', 'LBR', 'Liberia', 'https://file1.dxycdn.com/2020/0318/852/3402666792815603107-135.json')
world today:(2, '非洲', '10', '赤道几内亚', 47, 51, 0, 4, 0, '0.00', 'GNQ', 'Eq.Guinea', 'https://file1.dxycdn.com/2020/0316/516/3402290519320312671-135.json')
world today:(2, '北美洲', '10', '荷属圣马丁', 44, 53, 0, 0, 9, '16.98', 'Sint Maarten', 'Sint Maarten', 'https://file1.dxycdn.com/2020/0401/655/3405278646179898780-135.json')
world today:(2, '非洲', '10', '多哥', 43, 81, 0, 35, 3, '3.70', 'TGO', 'Togo', 'https://file1.dxycdn.com/2020/0315/916/3402160508512908168-135.json')
world today:(2, '南美洲', '10', '圭亚那', 43, 57, 0, 8, 6, '10.52', 'GUY', 'Guyana', 'https://file1.dxycdn.com/2020/0315/264/3402160506365424412-135.json')
world today:(2, '非洲', '10', '几内亚比绍', 43, 46, 0, 3, 0, '0.00', 'GBN', 'Guinea-Bissau', 'https://file1.dxycdn.com/2020/0326/097/3404165384214532726-135.json')
world today:(2, '北美洲', '10', '巴哈马', 41, 49, 0, 0, 8, '16.32', 'BHS', 'Bahamas', 'https://file1.dxycdn.com/2020/0318/647/3402666807847556532-135.json')
world today:(2, '北美洲', '10', '海地', 38, 41, 0, 0, 3, '7.31', 'HTI', 'The Republic of Haiti', 'https://file1.dxycdn.com/2020/0323/904/3403608737125411135-135.json')
world today:(2, '非洲', '10', '利比亚', 37, 49, 0, 11, 1, '2.04', 'LBY', 'Libya', 'https://file1.dxycdn.com/2020/0326/463/3404165384214532747-135.json')
world today:(2, '亚洲', '10', '文莱', 36, 136, 0, 99, 1, '0.73', 'BRN', 'Brunei Darussalam', 'https://file1.dxycdn.com/2020/0315/199/3402160540725164222-135.json')
world today:(2, '非洲', '10', '乌干达', 35, 55, 0, 20, 0, '0.00', 'UGA', 'Uganda', 'https://file1.dxycdn.com/2020/0322/955/3403423200980799158-135.json')
world today:(2, '非洲', '10', '厄立特里亚', 35, 35, 0, 0, 0, '0.00', 'ERI', 'Eritrea', 'https://file1.dxycdn.com/2020/0322/928/3403423203128282836-135.json')
world today:(2, '北美洲', '10', '圣马丁岛', 33, 35, 0, 0, 2, '5.71', 'Saint Martin', 'Saint Martin', 'https://file1.dxycdn.com/2020/0315/871/3402160512808052481-135.json')
world today:(2, '非洲', '10', '莫桑比克', 29, 31, 0, 2, 0, '0.00', 'MOZ', 'Mozambique', 'https://file1.dxycdn.com/2020/0323/163/3403608739272894850-135.json')
world today:(2, '非洲', '10', '乍得', 27, 27, 0, 0, 0, '0.00', 'TCD', 'Chad', 'https://file1.dxycdn.com/2020/0321/223/3403237656245986105-135.json')
world today:(2, '亚洲', '10', '叙利亚', 26, 33, 0, 5, 2, '6.06', 'SYR', 'Syrian\xa0ArabRepublic', 'https://file1.dxycdn.com/2020/0324/270/3403794290450024898-135.json')
world today:(2, '非洲', '10', '苏丹', 25, 32, 0, 2, 5, '15.62', 'SDN', 'Sudan', 'https://file1.dxycdn.com/2020/0315/234/3402176442841870487-135.json')
world today:(2, '亚洲', '10', '蒙古', 25, 30, 0, 5, 0, '0.00', 'MNG', 'Mongolia', 'https://file1.dxycdn.com/2020/0315/947/3402160536430373542-135.json')
world today:(2, '北美洲', '10', '安提瓜和巴布达', 21, 23, 0, 0, 2, '8.69', 'ATG', 'Antigua & Barbuda', 'https://file1.dxycdn.com/2020/0315/128/3402176462169224100-135.json')
world today:(2, '非洲', '10', '津巴布韦', 19, 24, 0, 2, 3, '12.50', 'ZWE', 'Zimbabwe', 'https://file1.dxycdn.com/2020/0321/166/3403237654098502435-135.json')
world today:(2, '亚洲', '10', '老挝', 19, 19, 0, 0, 0, '0.00', 'LAO', 'Laos', 'https://file1.dxycdn.com/2020/0325/227/3403979839479981624-135.json')
world today:(2, '大洋洲', '10', '新喀里多尼亚', 18, 18, 0, 0, 0, '0.00', 'NCL', 'New Caledonia', 'https://file1.dxycdn.com/2020/0321/445/3403237656246202288-135.json')
world today:(2, '非洲', '10', '赞比亚共和国', 16, 48, 0, 30, 2, '4.16', 'ZMB', 'The Republic of Zambia', 'https://file1.dxycdn.com/2020/0320/325/3403052105068803842-135.json')
world today:(2, '非洲', '10', '贝宁', 16, 35, 0, 18, 1, '2.85', 'BEN', 'Benin', 'https://file1.dxycdn.com/2020/0318/520/3402666775635300664-135.json')
world today:(2, '北美洲', '10', '伯利兹', 16, 18, 0, 0, 2, '11.11', 'BLZ', 'Belize', 'https://file1.dxycdn.com/2020/0324/768/3403794290450024936-135.json')
world today:(2, '大洋洲', '10', '斐济', 16, 16, 0, 0, 0, '0.00', 'FJI', 'The Republic of Fiji', 'https://file1.dxycdn.com/2020/0320/440/3403052105069099849-135.json')
world today:(2, '北美洲', '10', '多米尼克', 16, 16, 0, 0, 0, '0.00', 'DMA', 'Dominica', 'https://file1.dxycdn.com/2020/0325/162/3403979839479547471-135.json')
world today:(2, '亚洲', '10', '尼泊尔', 15, 16, 0, 1, 0, '0.00', 'NPL', 'Nepal', 'https://file1.dxycdn.com/2020/0315/813/3402160536430196712-135.json')
world today:(2, '北美洲', '10', '圣卢西亚', 15, 15, 0, 0, 0, '0.00', 'LCA', 'Saint Lucia', 'https://file1.dxycdn.com/2020/0317/755/3402535592301799597-135.json')
world today:(2, '非洲', '10', '塞拉利昂', 15, 15, 0, 0, 0, '0.00', 'SLE', 'Sierra Leone', 'https://file1.dxycdn.com/2020/0401/884/3405278646179898786-135.json')
world today:(2, '非洲', '10', '马拉维', 14, 16, 0, 0, 2, '12.50', 'MWI', 'Malawi', 'https://file1.dxycdn.com/2020/0403/600/3405649720616995345-135.json')
world today:(2, '北美洲', '10', '格林那达', 14, 14, 0, 0, 0, '0.00', 'GRD', 'Grenada', 'https://file1.dxycdn.com/2020/0324/601/3403794292597755143-135.json')
world today:(2, '北美洲', '10', '圣其茨和尼维斯', 14, 14, 0, 0, 0, '0.00', 'KNA', 'Saint Kitts and Nevis', 'https://file1.dxycdn.com/2020/0327/418/3404350922506635659-135.json')
world today:(2, '非洲', '10', '纳米比亚', 13, 16, 0, 3, 0, '0.00', 'NAM', 'Namibia', 'https://file1.dxycdn.com/2020/0316/301/3402290562270397787-135.json')
world today:(2, '北美洲', '10', '库拉索岛', 13, 14, 0, 0, 1, '7.14', 'CW', 'Curaçao', 'https://file1.dxycdn.com/2020/0317/893/3402535572974445672-135.json')
world today:(2, '非洲', '10', '安哥拉', 12, 19, 0, 5, 2, '10.52', 'AGO', 'Angola', 'https://file1.dxycdn.com/2020/0322/522/3403423200980799144-135.json')
world today:(2, '非洲', '10', '博茨瓦纳', 12, 13, 0, 0, 1, '7.69', 'BWA', 'Botswana', 'https://file1.dxycdn.com/2020/0331/161/3405093116477911447-135.json')
world today:(2, '北美洲', '10', '圣文森特和格林纳丁斯', 12, 12, 0, 0, 0, '0.00', 'VCT', 'Saint Vincent and the Grenadines', 'https://file1.dxycdn.com/2020/0315/434/3402160510660391899-135.json')
world today:(2, '非洲', '10', '中非共和国', 12, 12, 0, 0, 0, '0.00', 'CAF', 'Central African Republic', 'https://file1.dxycdn.com/2020/0317/940/3402535592301799575-135.json')
world today:(2, '大洋洲', '10', '北马里亚纳群岛联邦', 11, 13, 0, 0, 2, '15.38', 'CNMI', 'Northern Mariana Islands (Commonwealth of the)', 'https://file1.dxycdn.com/2020/0330/319/3404907558858335978-135.json')
world today:(2, '非洲', '10', '塞舌尔', 11, 11, 0, 0, 0, '0.00', 'SYC', 'Seychelles', 'https://file1.dxycdn.com/2020/0317/101/3402535588007034097-135.json')
world today:(2, '北美洲', '10', '格陵兰', 11, 11, 0, 0, 0, '0.00', 'GRL', 'Greenland', 'https://file1.dxycdn.com/2020/0320/865/3403052100773836376-135.json')
world today:(2, '北美洲', '10', '蒙特塞拉特', 11, 11, 0, 0, 0, '0.00', 'MS', 'Montserrat', 'https://file1.dxycdn.com/2020/0323/017/3403608739273213039-135.json')
world today:(2, '南美洲', '10', '福克兰群岛', 11, 11, 0, 0, 0, '0.00', 'FLK', 'Falkland Islands', 'https://file1.dxycdn.com/2020/0406/989/3406206348378627968-135.json')
world today:(2, '北美洲', '10', '特克斯和凯科斯群岛', 9, 10, 0, 0, 1, '10.00', 'TCA', 'Turks & Caicos\xa0Islands', 'https://file1.dxycdn.com/2020/0325/278/3403979839479981638-135.json')
world today:(2, '非洲', '10', '斯威士兰', 8, 17, 0, 8, 1, '5.88', 'SWZ', 'Swaziland', 'https://file1.dxycdn.com/2020/0316/269/3402290530057731261-135.json')
world today:(2, '北美洲', '10', '尼加拉瓜', 8, 9, 0, 0, 1, '11.11', 'NIC', 'Nicaragua', 'https://file1.dxycdn.com/2020/0320/114/3403052105069099819-135.json')
world today:(2, '欧洲', '10', '梵蒂冈', 8, 8, 0, 0, 0, '0.00', 'VAT', 'Holy See', 'https://file1.dxycdn.com/2020/0315/719/3402160489185554691-135.json')
world today:(2, '亚洲', '10', '马尔代夫', 7, 23, 0, 16, 0, '0.00', 'MDV', 'Maldives', 'https://file1.dxycdn.com/2020/0315/023/3402160529987922354-135.json')
world today:(2, '非洲', '10', '冈比亚', 6, 9, 0, 2, 1, '11.11', 'GMB', 'Gambia', 'https://file1.dxycdn.com/2020/0320/124/3403052102921616068-135.json')
world today:(2, '北美洲', '10', '圣巴泰勒米岛', 6, 6, 0, 0, 0, '0.00', 'BL', 'Saint Barthelemy', 'https://file1.dxycdn.com/2020/0317/743/3402535562237228754-135.json')
world today:(2, '亚洲', '10', '东帝汶', 6, 6, 0, 0, 0, '0.00', 'TLS', 'Tinor-Leste', 'https://file1.dxycdn.com/2020/0322/192/3403423200980673679-135.json')
world today:(2, '南美洲', '10', '苏里南', 5, 10, 0, 4, 1, '10.00', 'SUR', 'Suriname', 'https://file1.dxycdn.com/2020/0317/931/3402535553647091547-135.json')
world today:(2, '亚洲', '10', '不丹', 5, 5, 0, 0, 0, '0.00', 'BTN', 'Bhutan', 'https://file1.dxycdn.com/2020/0315/431/3402160508513085059-135.json')
world today:(2, '非洲', '10', '毛里塔尼亚', 4, 7, 0, 2, 1, '14.28', 'MRT', 'Mauritania', 'https://file1.dxycdn.com/2020/0316/365/3402290519320312697-135.json')
world today:(2, '非洲', '10', '布隆迪共和国', 4, 5, 0, 0, 1, '20.00', 'BDI', 'The Republic of Burundi', 'https://file1.dxycdn.com/2020/0401/018/3405278646179898791-135.json')
world today:(2, '南美洲', '10', '荷兰加勒比地区', 4, 4, 0, 0, 0, '0.00', 'BES', 'Bonaire, Sint Eustatius and Saba', 'https://file1.dxycdn.com/2020/0405/351/3406020801496170129-135.json')
world today:(2, '非洲', '10', '南苏丹', 4, 4, 0, 0, 0, '0.00', 'SSD', 'South Sudan', 'https://file1.dxycdn.com/2020/0406/921/3406206348378627964-135.json')
world today:(2, '非洲', '10', '圣多美和普林西比', 4, 4, 0, 0, 0, '0.00', 'STP', 'São Tomé and Príncipe', 'https://file1.dxycdn.com/2020/0407/502/3406391893113208137-135.json')
world today:(2, '北美洲', '10', '安圭拉', 3, 3, 0, 0, 0, '0.00', 'AI', 'Anguilla', 'https://file1.dxycdn.com/2020/0328/700/3404536465093591382-135.json')
world today:(2, '北美洲', '10', '英属维尔京群岛', 3, 3, 0, 0, 0, '0.00', 'VG', 'VirginIslands,British', 'https://file1.dxycdn.com/2020/0328/125/3404536465093935059-135.json')
world today:(2, '大洋洲', '10', '巴布亚新几内亚', 2, 2, 0, 0, 0, '0.00', 'PNG', 'Papua New Guinea', 'https://file1.dxycdn.com/2020/0322/772/3403423200980799180-135.json')
world today:(2, '北美洲', '10', '圣皮埃尔和密克隆群岛', 1, 1, 0, 0, 0, '0.00', 'SPM', 'Saint Pierre and Miquelon', 'https://file1.dxycdn.com/2020/0409/335/3406762986877325512-135.json')
world today:(2, '亚洲', '10', '也门共和国', 1, 1, 0, 0, 0, '0.00', 'YEM', 'The Republic of Yemen', 'https://file1.dxycdn.com/2020/0411/999/3407134067757035603-135.json')
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 1, 1, 0, 0, 1, 1, 20200123, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 1, 0, 0, 0, 1, 0, 20200124, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 2, 1, 0, 0, 2, 1, 20200125, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 2, 0, 0, 0, 2, 0, 20200126, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 5, 3, 0, 0, 5, 3, 20200127, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 5, 0, 0, 0, 5, 0, 20200128, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 5, 0, 0, 0, 5, 0, 20200129, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 5, 0, 0, 0, 5, 0, 20200130, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 6, 1, 0, 0, 6, 1, 20200131, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 7, 1, 0, 0, 7, 1, 20200201, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 8, 1, 0, 0, 8, 1, 20200202, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 11, 3, 0, 0, 11, 3, 20200203, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 11, 0, 0, 0, 11, 0, 20200204, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 11, 0, 0, 0, 11, 0, 20200205, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 12, 1, 0, 0, 12, 1, 20200206, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 12, 0, 0, 0, 12, 0, 20200207, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 12, 0, 0, 0, 12, 0, 20200208, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 12, 0, 0, 0, 12, 0, 20200209, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 12, 0, 0, 0, 12, 0, 20200210, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 13, 1, 0, 0, 13, 1, 20200211, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 13, 0, 0, 0, 13, 0, 20200212, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 14, 1, 0, 0, 14, 1, 20200213, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 1, 0, 0, 15, 1, 20200214, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200215, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200216, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200217, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200218, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200219, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200220, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 15, 0, 0, 0, 15, 0, 20200221, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 35, 20, 0, 0, 35, 20, 20200222, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 35, 0, 0, 0, 35, 0, 20200223, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 35, 0, 0, 0, 35, 0, 20200224, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 53, 18, 0, 0, 53, 18, 20200225, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 53, 0, 0, 0, 53, 0, 20200226, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 59, 6, 0, 0, 59, 6, 20200227, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 59, 0, 0, 0, 59, 0, 20200228, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 62, 3, 0, 0, 62, 3, 20200229, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 62, 0, 0, 0, 62, 0, 20200301, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 62, 0, 0, 0, 62, 0, 20200302, 0, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 64, 2, 0, 0, 62, 0, 20200303, 2, 2, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 108, 44, 0, 0, 102, 40, 20200304, 6, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 129, 21, 0, 0, 120, 18, 20200305, 9, 3, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 148, 19, 0, 0, 138, 18, 20200306, 10, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 213, 65, 0, 0, 202, 64, 20200307, 11, 1, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 213, 0, 0, 0, 202, 0, 20200308, 11, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 213, 0, 0, 0, 202, 0, 20200309, 11, 0, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 472, 259, 0, 0, 453, 251, 20200310, 19, 8, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 696, 224, 0, 0, 671, 218, 20200311, 25, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 987, 291, 0, 0, 958, 287, 20200312, 29, 4, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 1264, 277, 0, 0, 1228, 270, 20200313, 36, 7, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 2033, 769, 0, 0, 1986, 758, 20200314, 47, 11, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 2655, 622, 10, 10, 2589, 603, 20200315, 56, 9, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 3244, 589, 10, 0, 3172, 583, 20200316, 62, 6, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 4629, 1385, 48, 38, 4491, 1319, 20200317, 90, 28, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 6331, 1702, 74, 26, 6152, 1661, 20200318, 105, 15, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 13842, 7511, 121, 47, 13513, 7361, 20200319, 208, 103, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 19101, 5259, 121, 0, 18736, 5223, 20200320, 244, 36, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 25493, 6392, 171, 50, 25021, 6285, 20200321, 301, 57, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 33073, 7580, 178, 7, 32486, 7465, 20200322, 409, 108, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 43214, 10141, 178, 0, 42503, 10017, 20200323, 533, 124, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 53588, 10374, 333, 155, 52552, 10049, 20200324, 703, 170, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 65778, 12190, 361, 28, 64475, 11923, 20200325, 942, 239, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 83507, 17729, 680, 319, 81626, 17151, 20200326, 1201, 259, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 101657, 18150, 869, 189, 99207, 17581, 20200327, 1581, 380, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 121117, 19460, 991, 122, 118116, 18909, 20200328, 2010, 429, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 140886, 19769, 2665, 1674, 135754, 17638, 20200329, 2467, 457, 0)
world_history_data:('https://file1.dxycdn.com/2020/0315/553/3402160512808052518-135.json', 160020, 19134, 4865, 2200, 152202, 16448, 20200330, 2953, 486, 0)
